extraction_ID,collection_year,project,sample_type,extraction_plate,extraction_well,sample_ID,sample_replicate,sample_ID_date,seq_date,amplicon,pcr_personnel,pcr_mastermix,amplicon_pcr_dilutution,normalization,bead_size_selection
e01929,2022,SBS,sample,17_2023,E02,e01929_A,A,e01929_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01930,2022,SBS,sample,17_2023,F02,e01930_A,A,e01930_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01931,2022,SBS,sample,17_2023,G02,e01931_A,A,e01931_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01932,2022,SBS,extraction_blank,17_2023,H02,e01932_A,A,e01932_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01933,2022,SBS,sample,17_2023,A03,e01933_A,A,e01933_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01934,2022,SBS,field_blank,17_2023,B03,e01934_A,A,e01934_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01935,2022,SBS,sample,17_2023,C03,e01935_A,A,e01935_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01936,2022,SBS,sample,17_2023,D03,e01936_A,A,e01936_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01937,2022,SBS,sample,17_2023,E03,e01937_A,A,e01937_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01938,2022,SBS,field_blank,17_2023,F03,e01938_A,A,e01938_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01939,2022,SBS,sample,17_2023,G03,e01939_A,A,e01939_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01940,2022,SBS,sample,17_2023,H03,e01940_A,A,e01940_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01941,2022,SBS,extraction_blank,17_2023,A04,e01941_A,A,e01941_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01942,2022,SBS,sample,17_2023,B04,e01942_A,A,e01942_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01943,2022,SBS,field_blank,17_2023,C04,e01943_A,A,e01943_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01944,2022,SBS,sample,17_2023,D04,e01944_A,A,e01944_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01945,2022,SBS,sample,17_2023,E04,e01945_A,A,e01945_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01946,2022,SBS,sample,17_2023,F04,e01946_A,A,e01946_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01947,2022,SBS,field_blank,17_2023,G04,e01947_A,A,e01947_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01948,2022,SBS,extraction_blank,17_2023,H04,e01948_A,A,e01948_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01949,2022,SBS,sample,17_2023,A05,e01949_A,A,e01949_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01950,2022,SBS,sample,17_2023,B05,e01950_A,A,e01950_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01951,2022,SBS,sample,17_2023,C05,e01951_A,A,e01951_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01952,2022,SBS,field_blank,17_2023,D05,e01952_A,A,e01952_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01953,2022,SBS,sample,17_2023,E05,e01953_A,A,e01953_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01954,2022,SBS,sample,17_2023,F05,e01954_A,A,e01954_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01955,2022,SBS,sample,17_2023,G05,e01955_A,A,e01955_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01956,2022,SBS,field_blank,17_2023,H05,e01956_A,A,e01956_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01957,2022,SBS,extraction_blank,17_2023,A06,e01957_A,A,e01957_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01958,2022,SBS,sample,17_2023,B06,e01958_A,A,e01958_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01959,2022,SBS,sample,17_2023,C06,e01959_A,A,e01959_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01960,2022,SBS,sample,17_2023,D06,e01960_A,A,e01960_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01961,2022,SBS,field_blank,17_2023,E06,e01961_A,A,e01961_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01962,2022,SBS,sample,17_2023,F06,e01962_A,A,e01962_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01963,2022,SBS,sample,17_2023,G06,e01963_A,A,e01963_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01964,2022,SBS,extraction_blank,17_2023,H06,e01964_A,A,e01964_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01965,2022,SBS,sample,17_2023,A07,e01965_A,A,e01965_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01966,2022,SBS,field_blank,17_2023,B07,e01966_A,A,e01966_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01967,2022,SBS,sample,17_2023,C07,e01967_A,A,e01967_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01968,2022,SBS,sample,17_2023,D07,e01968_A,A,e01968_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01969,2022,SBS,sample,17_2023,E07,e01969_A,A,e01969_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01970,2022,SBS,sample,17_2023,F07,e01970_A,A,e01970_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01971,2022,SBS,sample,17_2023,G07,e01971_A,A,e01971_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01972,2022,SBS,sample,17_2023,H07,e01972_A,A,e01972_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01973,2022,SBS,extraction_blank,17_2023,A08,e01973_A,A,e01973_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01974,2022,SBS,sample,17_2023,B08,e01974_A,A,e01974_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01975,2022,SBS,sample,17_2023,C08,e01975_A,A,e01975_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01976,2022,SBS,sample,17_2023,D08,e01976_A,A,e01976_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01977,2022,SBS,sample,17_2023,E08,e01977_A,A,e01977_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01978,2022,SBS,sample,17_2023,F08,e01978_A,A,e01978_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01979,2022,SBS,sample,17_2023,G08,e01979_A,A,e01979_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01980,2022,SBS,extraction_blank,17_2023,H08,e01980_A,A,e01980_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01981,2022,SBS,field_blank,17_2023,A09,e01981_A,A,e01981_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01982,2022,SBS,sample,17_2023,B09,e01982_A,A,e01982_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01983,2022,SBS,sample,17_2023,C09,e01983_A,A,e01983_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01984,2022,SBS,sample,17_2023,D09,e01984_A,A,e01984_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01985,2022,SBS,sample,17_2023,E09,e01985_A,A,e01985_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01986,2022,SBS,sample,17_2023,F09,e01986_A,A,e01986_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01987,2022,SBS,sample,17_2023,G09,e01987_A,A,e01987_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01988,2022,SBS,sample,17_2023,H09,e01988_A,A,e01988_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01989,2022,SBS,sample,17_2023,A10,e01989_A,A,e01989_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01990,2022,SBS,sample,17_2023,B10,e01990_A,A,e01990_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01991,2022,SBS,sample,17_2023,C10,e01991_A,A,e01991_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01992,2022,SBS,sample,17_2023,D10,e01992_A,A,e01992_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01993,2022,SBS,sample,17_2023,E10,e01993_A,A,e01993_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01994,2022,SBS,field_blank,17_2023,F10,e01994_A,A,e01994_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01995,2022,SBS,sample,17_2023,G10,e01995_A,A,e01995_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01996,2022,SBS,field_blank,17_2023,H10,e01996_A,A,e01996_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01997,2022,SBS,sample,17_2023,A11,e01997_A,A,e01997_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01998,2022,SBS,sample,17_2023,B11,e01998_A,A,e01998_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01999,2022,SBS,sample,17_2023,C11,e01999_A,A,e01999_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e02000,2022,SBS,sample,17_2023,D11,e02000_A,A,e02000_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01915,2022,SBS,sample,16_2023,E11,e01915_A,A,e01915_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01916,2022,SBS,sample,16_2023,F11,e01916_A,A,e01916_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
PC17,2022,SBS,positive,NA,NA,PC17_A,A,PC17_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
NC17,2022,SBS,pcr_blank,NA,NA,NC17_A,A,NC17_A_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01917,2022,SBS,sample,17_2023,A01,e01917_B,B,e01917_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01918,2022,SBS,sample,17_2023,B01,e01918_B,B,e01918_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01919,2022,SBS,sample,17_2023,C01,e01919_B,B,e01919_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01920,2022,SBS,sample,17_2023,D01,e01920_B,B,e01920_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01921,2022,SBS,sample,17_2023,E01,e01921_B,B,e01921_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01922,2022,SBS,sample,17_2023,F01,e01922_B,B,e01922_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01923,2022,SBS,sample,17_2023,G01,e01923_B,B,e01923_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01924,2022,SBS,sample,17_2023,H01,e01924_B,B,e01924_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01925,2022,SBS,extraction_blank,17_2023,A02,e01925_B,B,e01925_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01926,2022,SBS,sample,17_2023,B02,e01926_B,B,e01926_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01927,2022,SBS,sample,17_2023,C02,e01927_B,B,e01927_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01928,2022,SBS,sample,17_2023,D02,e01928_B,B,e01928_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01929,2022,SBS,sample,17_2023,E02,e01929_B,B,e01929_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01930,2022,SBS,sample,17_2023,F02,e01930_B,B,e01930_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01931,2022,SBS,sample,17_2023,G02,e01931_B,B,e01931_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01932,2022,SBS,extraction_blank,17_2023,H02,e01932_B,B,e01932_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01933,2022,SBS,sample,17_2023,A03,e01933_B,B,e01933_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01934,2022,SBS,field_blank,17_2023,B03,e01934_B,B,e01934_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01935,2022,SBS,sample,17_2023,C03,e01935_B,B,e01935_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01936,2022,SBS,sample,17_2023,D03,e01936_B,B,e01936_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01937,2022,SBS,sample,17_2023,E03,e01937_B,B,e01937_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01938,2022,SBS,field_blank,17_2023,F03,e01938_B,B,e01938_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01939,2022,SBS,sample,17_2023,G03,e01939_B,B,e01939_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01940,2022,SBS,sample,17_2023,H03,e01940_B,B,e01940_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01941,2022,SBS,extraction_blank,17_2023,A04,e01941_B,B,e01941_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01942,2022,SBS,sample,17_2023,B04,e01942_B,B,e01942_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01943,2022,SBS,field_blank,17_2023,C04,e01943_B,B,e01943_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01944,2022,SBS,sample,17_2023,D04,e01944_B,B,e01944_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01945,2022,SBS,sample,17_2023,E04,e01945_B,B,e01945_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01946,2022,SBS,sample,17_2023,F04,e01946_B,B,e01946_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01947,2022,SBS,field_blank,17_2023,G04,e01947_B,B,e01947_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01948,2022,SBS,extraction_blank,17_2023,H04,e01948_B,B,e01948_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01949,2022,SBS,sample,17_2023,A05,e01949_B,B,e01949_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01950,2022,SBS,sample,17_2023,B05,e01950_B,B,e01950_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01951,2022,SBS,sample,17_2023,C05,e01951_B,B,e01951_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01952,2022,SBS,field_blank,17_2023,D05,e01952_B,B,e01952_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01953,2022,SBS,sample,17_2023,E05,e01953_B,B,e01953_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01954,2022,SBS,sample,17_2023,F05,e01954_B,B,e01954_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01955,2022,SBS,sample,17_2023,G05,e01955_B,B,e01955_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01956,2022,SBS,field_blank,17_2023,H05,e01956_B,B,e01956_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01957,2022,SBS,extraction_blank,17_2023,A06,e01957_B,B,e01957_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01958,2022,SBS,sample,17_2023,B06,e01958_B,B,e01958_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01959,2022,SBS,sample,17_2023,C06,e01959_B,B,e01959_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01960,2022,SBS,sample,17_2023,D06,e01960_B,B,e01960_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01961,2022,SBS,field_blank,17_2023,E06,e01961_B,B,e01961_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01962,2022,SBS,sample,17_2023,F06,e01962_B,B,e01962_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01963,2022,SBS,sample,17_2023,G06,e01963_B,B,e01963_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01964,2022,SBS,extraction_blank,17_2023,H06,e01964_B,B,e01964_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01965,2022,SBS,sample,17_2023,A07,e01965_B,B,e01965_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01966,2022,SBS,field_blank,17_2023,B07,e01966_B,B,e01966_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01967,2022,SBS,sample,17_2023,C07,e01967_B,B,e01967_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01968,2022,SBS,sample,17_2023,D07,e01968_B,B,e01968_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01969,2022,SBS,sample,17_2023,E07,e01969_B,B,e01969_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01970,2022,SBS,sample,17_2023,F07,e01970_B,B,e01970_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01971,2022,SBS,sample,17_2023,G07,e01971_B,B,e01971_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01972,2022,SBS,sample,17_2023,H07,e01972_B,B,e01972_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01973,2022,SBS,extraction_blank,17_2023,A08,e01973_B,B,e01973_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01974,2022,SBS,sample,17_2023,B08,e01974_B,B,e01974_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
e01975,2022,SBS,sample,17_2023,C08,e01975_B,B,e01975_B_20240611,20240611,12S MiFish,Kim Ledger,NEB Phusion,yes,no,1st: 0.75x right and 0.85x left; 2nd:  0.75x right
